event_id,_time,host,user,task_name,task_command,schedule,action,source_process,source_process_id,classification,note
TASK-00491,2026-08-08T17:44:57Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,4601,benign,approved scheduled task
TASK-00821,2026-08-08T17:55:16Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,3230,benign,approved scheduled task
TASK-01380,2026-08-08T17:58:29Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,11762,benign,approved scheduled task
TASK-01079,2026-08-08T18:04:11Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,11963,benign,approved scheduled task
TASK-00801,2026-08-08T18:09:13Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,6617,benign,approved scheduled task
TASK-00820,2026-08-08T18:09:14Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,9986,benign,approved scheduled task
TASK-01049,2026-08-08T18:16:10Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,5830,benign,approved scheduled task
TASK-01376,2026-08-08T18:18:47Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,9268,benign,approved scheduled task
TASK-00185,2026-08-08T18:29:50Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,9379,benign,approved scheduled task
TASK-01348,2026-08-08T18:34:11Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,6684,benign,approved scheduled task
TASK-01304,2026-08-08T18:35:03Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,14737,benign,approved scheduled task
TASK-00336,2026-08-08T18:51:47Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,3602,benign,approved scheduled task
TASK-00353,2026-08-08T18:53:45Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,12386,benign,approved scheduled task
TASK-01001,2026-08-08T19:00:06Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,14179,benign,approved scheduled task
TASK-00972,2026-08-08T19:08:05Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,9999,benign,approved scheduled task
TASK-00526,2026-08-08T19:12:28Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12262,benign,approved scheduled task
TASK-00873,2026-08-08T19:28:22Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,10935,benign,approved scheduled task
TASK-00364,2026-08-08T19:31:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,10044,benign,approved scheduled task
TASK-00870,2026-08-08T19:32:04Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,13767,benign,approved scheduled task
TASK-00290,2026-08-08T19:33:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,3896,benign,approved scheduled task
TASK-00496,2026-08-08T19:37:21Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,3609,benign,approved scheduled task
TASK-01169,2026-08-08T19:53:24Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,12243,benign,approved scheduled task
TASK-01178,2026-08-08T19:57:38Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,9892,benign,approved scheduled task
TASK-00109,2026-08-08T20:06:02Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,6677,benign,approved scheduled task
TASK-00269,2026-08-08T20:14:14Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,3354,benign,approved scheduled task
TASK-01375,2026-08-08T20:36:08Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5196,benign,approved scheduled task
TASK-00462,2026-08-08T20:39:20Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,2875,benign,approved scheduled task
TASK-01003,2026-08-08T20:44:26Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,11811,benign,approved scheduled task
TASK-00128,2026-08-08T21:00:08Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,11819,benign,approved scheduled task
TASK-01136,2026-08-08T21:05:13Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,2498,benign,approved scheduled task
TASK-00252,2026-08-08T21:05:46Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,7876,benign,approved scheduled task
TASK-00927,2026-08-08T21:06:07Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,11592,benign,approved scheduled task
TASK-00308,2026-08-08T21:06:17Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,11793,benign,approved scheduled task
TASK-00446,2026-08-08T21:06:40Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,8967,benign,approved scheduled task
TASK-00335,2026-08-08T21:21:49Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,1392,benign,approved scheduled task
TASK-00552,2026-08-08T21:22:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,12195,benign,approved scheduled task
TASK-01325,2026-08-08T21:26:50Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,5028,benign,approved scheduled task
TASK-00637,2026-08-08T21:39:35Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,3912,benign,approved scheduled task
TASK-00474,2026-08-08T21:43:21Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,10376,benign,approved scheduled task
TASK-00614,2026-08-08T21:48:33Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,5049,benign,approved scheduled task
TASK-01085,2026-08-08T21:51:21Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,6240,benign,approved scheduled task
TASK-01374,2026-08-08T21:55:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,8631,benign,approved scheduled task
TASK-01448,2026-08-08T21:56:25Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,4856,benign,approved scheduled task
TASK-00445,2026-08-08T21:57:06Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,13084,benign,approved scheduled task
TASK-00936,2026-08-08T21:58:16Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,7453,benign,approved scheduled task
TASK-01084,2026-08-08T22:00:46Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,12648,benign,approved scheduled task
TASK-00530,2026-08-08T22:01:05Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,9933,benign,approved scheduled task
TASK-00903,2026-08-08T22:01:58Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,1417,benign,approved scheduled task
TASK-00810,2026-08-08T22:04:57Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,8323,benign,approved scheduled task
TASK-00543,2026-08-08T22:11:27Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,5114,benign,approved scheduled task
TASK-00418,2026-08-08T22:16:08Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,10132,benign,approved scheduled task
TASK-00178,2026-08-08T22:25:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,7421,benign,approved scheduled task
TASK-01022,2026-08-08T22:26:59Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,10294,benign,approved scheduled task
TASK-00292,2026-08-08T22:30:05Z,APP-API-02,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,5706,benign,approved scheduled task
TASK-01065,2026-08-08T22:41:55Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,13875,benign,approved scheduled task
TASK-00286,2026-08-08T22:58:31Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,4395,benign,approved scheduled task
TASK-00615,2026-08-08T23:05:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,7948,benign,approved scheduled task
TASK-00970,2026-08-08T23:14:44Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,4865,benign,approved scheduled task
TASK-01066,2026-08-08T23:32:38Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,3116,benign,approved scheduled task
TASK-00092,2026-08-08T23:39:03Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,4702,benign,approved scheduled task
TASK-00542,2026-08-08T23:48:33Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,6450,benign,approved scheduled task
TASK-00112,2026-08-08T23:50:21Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,13626,benign,approved scheduled task
TASK-00967,2026-08-09T00:02:18Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,11287,benign,approved scheduled task
TASK-01096,2026-08-09T00:12:56Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,7237,benign,approved scheduled task
TASK-00580,2026-08-09T00:14:13Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,5041,benign,approved scheduled task
TASK-00444,2026-08-09T00:17:35Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,10260,benign,approved scheduled task
TASK-00075,2026-08-09T00:24:30Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,10598,benign,approved scheduled task
TASK-00888,2026-08-09T00:25:01Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,14839,benign,approved scheduled task
TASK-00007,2026-08-09T00:30:01Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,1872,benign,approved scheduled task
TASK-00917,2026-08-09T00:40:08Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,8837,benign,approved scheduled task
TASK-00297,2026-08-09T00:48:21Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,2626,benign,approved scheduled task
TASK-01067,2026-08-09T00:58:30Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,6771,benign,approved scheduled task
TASK-00770,2026-08-09T01:14:10Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,3125,benign,approved scheduled task
TASK-01355,2026-08-09T01:16:28Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,12182,benign,approved scheduled task
TASK-00289,2026-08-09T01:24:04Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,6846,benign,approved scheduled task
TASK-00150,2026-08-09T01:25:21Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,6975,benign,approved scheduled task
TASK-01403,2026-08-09T01:26:19Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,7909,benign,approved scheduled task
TASK-01119,2026-08-09T01:41:31Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,10084,benign,approved scheduled task
TASK-01394,2026-08-09T01:47:30Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,run,taskeng.exe,3204,benign,approved scheduled task
TASK-01126,2026-08-09T01:54:19Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,11230,benign,approved scheduled task
TASK-00898,2026-08-09T01:54:30Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,12083,benign,approved scheduled task
TASK-00089,2026-08-09T01:59:22Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,14685,benign,approved scheduled task
TASK-01496,2026-08-09T02:04:06Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,12513,benign,approved scheduled task
TASK-00711,2026-08-09T02:18:07Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,2744,benign,approved scheduled task
TASK-00213,2026-08-09T02:19:20Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,13327,benign,approved scheduled task
TASK-00229,2026-08-09T02:37:09Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,13600,benign,approved scheduled task
TASK-00839,2026-08-09T02:47:00Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,14031,benign,approved scheduled task
TASK-00114,2026-08-09T02:52:39Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,4895,benign,approved scheduled task
TASK-00013,2026-08-09T03:18:01Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,14231,benign,approved scheduled task
TASK-01057,2026-08-09T03:19:31Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,2514,benign,approved scheduled task
TASK-00375,2026-08-09T03:24:42Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,11407,benign,approved scheduled task
TASK-00926,2026-08-09T03:25:10Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,11793,benign,approved scheduled task
TASK-00887,2026-08-09T03:33:24Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,7251,benign,approved scheduled task
TASK-01266,2026-08-09T04:04:23Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,6227,benign,approved scheduled task
TASK-01255,2026-08-09T04:08:02Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,9552,benign,approved scheduled task
TASK-00628,2026-08-09T04:14:39Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,10551,benign,approved scheduled task
TASK-01458,2026-08-09T04:35:29Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,1315,benign,approved scheduled task
TASK-00227,2026-08-09T04:36:44Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,12218,benign,approved scheduled task
TASK-01484,2026-08-09T04:48:07Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,10009,benign,approved scheduled task
TASK-00769,2026-08-09T04:51:43Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,1062,benign,approved scheduled task
TASK-01440,2026-08-09T04:55:48Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,13132,benign,approved scheduled task
TASK-00220,2026-08-09T04:56:55Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,4519,benign,approved scheduled task
TASK-01390,2026-08-09T04:57:59Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,7287,benign,approved scheduled task
TASK-00693,2026-08-09T04:59:08Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,13726,benign,approved scheduled task
TASK-00883,2026-08-09T05:20:04Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,7878,benign,approved scheduled task
TASK-00625,2026-08-09T05:21:25Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,registered,taskeng.exe,3066,benign,approved scheduled task
TASK-00163,2026-08-09T05:21:36Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,5107,benign,approved scheduled task
TASK-00193,2026-08-09T05:22:52Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,8459,benign,approved scheduled task
TASK-00509,2026-08-09T05:25:36Z,FILE-01,NT AUTHORITY\SYSTEM,UpdateCheck,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,14255,benign,approved scheduled task
TASK-01246,2026-08-09T05:26:50Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,registered,taskeng.exe,1858,benign,approved scheduled task
TASK-00138,2026-08-09T05:29:52Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,10429,benign,approved scheduled task
TASK-00975,2026-08-09T05:40:13Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,11187,benign,approved scheduled task
TASK-00603,2026-08-09T05:41:00Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,11941,benign,approved scheduled task
TASK-00756,2026-08-09T05:41:15Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,6873,benign,approved scheduled task
TASK-01279,2026-08-09T05:45:34Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,registered,taskeng.exe,5094,benign,approved scheduled task
TASK-00744,2026-08-09T05:57:34Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,run,taskeng.exe,7311,benign,approved scheduled task
TASK-01344,2026-08-09T05:59:40Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupInventory,backup-agent.exe --inventory,daily,registered,taskeng.exe,9533,benign,approved scheduled task
TASK-01154,2026-08-09T06:02:30Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,run,taskeng.exe,12358,benign,approved scheduled task
TASK-00856,2026-08-09T06:03:26Z,DEPLOY-01,NT AUTHORITY\SYSTEM,UpdateCheck,updater.exe /check,daily,run,taskeng.exe,8620,benign,approved scheduled task
TASK-01070,2026-08-09T06:03:35Z,APP-API-02,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,registered,taskeng.exe,13745,benign,approved scheduled task
TASK-00661,2026-08-09T06:07:49Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,5104,benign,approved scheduled task
TASK-00989,2026-08-09T06:09:14Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,UpdateCheck,backup-agent.exe --inventory,daily,run,taskeng.exe,10905,benign,approved scheduled task
TASK-00803,2026-08-09T06:15:29Z,FILE-01,NT AUTHORITY\SYSTEM,WebLogRotation,updater.exe /check,daily,run,taskeng.exe,14672,benign,approved scheduled task
TASK-00943,2026-08-09T06:32:35Z,FILE-01,NT AUTHORITY\SYSTEM,BackupInventory,updater.exe /check,daily,registered,taskeng.exe,10746,benign,approved scheduled task
TASK-00593,2026-08-09T06:32:53Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupInventory,powershell.exe -File C:\Ops\Rotate-Logs.ps1,daily,run,taskeng.exe,2940,benign,approved scheduled task
TASK-00556,2026-08-09T06:33:03Z,DEPLOY-01,NT AUTHORITY\SYSTEM,WebLogRotation,backup-agent.exe --inventory,daily,registered,taskeng.exe,9418,benign,approved scheduled task
