detection_id,_time,severity,title,host,user,process_name,reason,expected_decision,note
ATD-005-00500,2026-08-08T21:07:03Z,medium,PowerShell Review,DEPLOY-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01393,2026-08-08T21:07:38Z,medium,PowerShell Review,DEPLOY-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00423,2026-08-08T21:20:14Z,low,Failed WinRM Review,DEPLOY-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01182,2026-08-08T21:28:31Z,low,New Service Review,DEPLOY-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00180,2026-08-08T21:32:00Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00760,2026-08-08T21:38:09Z,low,New Service Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01071,2026-08-08T21:40:43Z,medium,Rare Domain Review,ADMIN-WS-11,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00798,2026-08-08T21:41:29Z,low,New Service Review,ADMIN-WS-11,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00834,2026-08-08T21:51:57Z,low,New Service Review,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00075,2026-08-08T21:52:10Z,medium,New Service Review,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01090,2026-08-08T22:01:04Z,medium,Failed WinRM Review,FILE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00406,2026-08-08T22:09:12Z,low,Failed WinRM Review,WEB-EDGE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00160,2026-08-08T22:18:28Z,medium,Rare Domain Review,APP-API-02,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01329,2026-08-08T22:22:44Z,low,New Service Review,ADMIN-WS-11,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01190,2026-08-08T22:25:55Z,low,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00352,2026-08-08T22:46:03Z,low,New Service Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01339,2026-08-08T22:51:27Z,low,Rare Domain Review,APP-API-02,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00977,2026-08-08T23:01:21Z,low,PowerShell Review,DEPLOY-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00770,2026-08-08T23:04:45Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00967,2026-08-08T23:19:54Z,low,Failed WinRM Review,FILE-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01496,2026-08-08T23:21:31Z,low,Failed WinRM Review,ADMIN-WS-11,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00598,2026-08-08T23:32:43Z,low,PowerShell Review,DEPLOY-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01372,2026-08-08T23:45:18Z,low,Rare Domain Review,APP-API-02,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01019,2026-08-09T00:00:40Z,low,New Service Review,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00841,2026-08-09T00:05:55Z,medium,New Service Review,ADMIN-WS-07,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00690,2026-08-09T00:11:15Z,low,Rare Domain Review,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00942,2026-08-09T00:18:45Z,low,New Service Review,APP-API-02,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00791,2026-08-09T00:31:36Z,low,New Service Review,APP-API-02,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00332,2026-08-09T00:39:45Z,low,Rare Domain Review,WEB-EDGE-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01382,2026-08-09T00:45:39Z,low,Rare Domain Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01238,2026-08-09T00:54:29Z,medium,PowerShell Review,ADMIN-WS-11,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01354,2026-08-09T00:58:04Z,medium,Rare Domain Review,FILE-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00166,2026-08-09T01:01:06Z,low,Rare Domain Review,ADMIN-WS-11,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00763,2026-08-09T01:04:14Z,medium,Failed WinRM Review,ADMIN-WS-11,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00097,2026-08-09T01:20:50Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00799,2026-08-09T01:33:19Z,medium,PowerShell Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00157,2026-08-09T01:41:52Z,low,PowerShell Review,FILE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00441,2026-08-09T01:42:44Z,medium,PowerShell Review,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00378,2026-08-09T01:45:55Z,medium,New Service Review,ADMIN-WS-11,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00195,2026-08-09T01:49:04Z,low,PowerShell Review,FILE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00086,2026-08-09T02:02:57Z,low,PowerShell Review,VULN-SCAN-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00495,2026-08-09T02:12:42Z,low,Rare Domain Review,WEB-EDGE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01319,2026-08-09T02:16:59Z,medium,New Service Review,DEPLOY-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00657,2026-08-09T02:22:13Z,low,Failed WinRM Review,VULN-SCAN-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00940,2026-08-09T02:22:23Z,low,New Service Review,WEB-EDGE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00279,2026-08-09T02:27:07Z,medium,Failed WinRM Review,APP-API-02,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00807,2026-08-09T02:27:11Z,low,PowerShell Review,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00591,2026-08-09T02:30:51Z,low,Rare Domain Review,ADMIN-WS-11,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01305,2026-08-09T02:40:57Z,low,PowerShell Review,APP-API-02,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00803,2026-08-09T02:41:11Z,low,Failed WinRM Review,APP-API-02,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00185,2026-08-09T02:49:31Z,low,Rare Domain Review,DEPLOY-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01002,2026-08-09T03:09:38Z,medium,New Service Review,DEPLOY-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01152,2026-08-09T03:13:34Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00447,2026-08-09T03:14:50Z,low,PowerShell Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01028,2026-08-09T03:31:01Z,medium,Failed WinRM Review,DEPLOY-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00698,2026-08-09T03:39:03Z,medium,New Service Review,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00016,2026-08-09T03:46:50Z,low,Rare Domain Review,ADMIN-WS-11,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00198,2026-08-09T03:50:05Z,medium,Failed WinRM Review,FILE-01,NT AUTHORITY\SYSTEM,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01097,2026-08-09T03:51:45Z,medium,Rare Domain Review,APP-API-02,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00876,2026-08-09T03:55:16Z,medium,PowerShell Review,FILE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01041,2026-08-09T04:09:56Z,low,Failed WinRM Review,FILE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01298,2026-08-09T04:19:46Z,medium,PowerShell Review,WEB-EDGE-01,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00968,2026-08-09T04:20:59Z,low,Rare Domain Review,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00382,2026-08-09T04:27:15Z,medium,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01003,2026-08-09T04:31:03Z,medium,New Service Review,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01001,2026-08-09T04:33:32Z,medium,Failed WinRM Review,APP-API-02,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00464,2026-08-09T04:38:52Z,low,Failed WinRM Review,DEPLOY-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00239,2026-08-09T04:43:40Z,low,PowerShell Review,FILE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00435,2026-08-09T04:44:51Z,medium,New Service Review,DEPLOY-01,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00829,2026-08-09T04:56:30Z,medium,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00139,2026-08-09T05:23:48Z,medium,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00933,2026-08-09T05:30:51Z,low,New Service Review,FILE-01,ACME\admin.jlee,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00014,2026-08-09T05:30:55Z,medium,Rare Domain Review,DEPLOY-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00965,2026-08-09T05:49:17Z,low,Rare Domain Review,DEPLOY-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00546,2026-08-09T05:50:10Z,medium,PowerShell Review,FILE-01,ACME\admin.rpatel,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00697,2026-08-09T05:51:38Z,medium,Failed WinRM Review,VULN-SCAN-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00870,2026-08-09T05:58:47Z,low,New Service Review,APP-API-02,ACME\svc_backup,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01042,2026-08-09T06:17:37Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01377,2026-08-09T06:21:22Z,low,PowerShell Review,VULN-SCAN-01,NT AUTHORITY\SYSTEM,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00606,2026-08-09T06:48:33Z,low,PowerShell Review,FILE-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00685,2026-08-09T06:58:58Z,low,Rare Domain Review,DEPLOY-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00741,2026-08-09T07:03:58Z,low,New Service Review,VULN-SCAN-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00210,2026-08-09T07:22:06Z,medium,New Service Review,ADMIN-WS-07,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00081,2026-08-09T07:30:03Z,low,PowerShell Review,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00360,2026-08-09T07:30:55Z,medium,Rare Domain Review,ADMIN-WS-11,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01477,2026-08-09T07:31:48Z,medium,New Service Review,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01255,2026-08-09T07:32:35Z,medium,New Service Review,VULN-SCAN-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00589,2026-08-09T07:32:42Z,low,Rare Domain Review,DEPLOY-01,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01077,2026-08-09T07:33:05Z,low,New Service Review,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00351,2026-08-09T07:41:02Z,low,New Service Review,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00122,2026-08-09T07:48:06Z,medium,PowerShell Review,WEB-EDGE-01,ACME\svc_backup,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00577,2026-08-09T07:50:51Z,low,PowerShell Review,FILE-01,ACME\svc_deploy,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01427,2026-08-09T07:52:04Z,medium,Failed WinRM Review,DEPLOY-01,ACME\admin.rpatel,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00373,2026-08-09T08:00:01Z,medium,Failed WinRM Review,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01280,2026-08-09T08:16:11Z,medium,PowerShell Review,WEB-EDGE-01,ACME\svc_deploy,sc.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00321,2026-08-09T08:30:51Z,medium,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-01025,2026-08-09T08:33:20Z,low,Rare Domain Review,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00437,2026-08-09T08:38:55Z,medium,New Service Review,FILE-01,ACME\svc_backup,rundll32.exe,Contextual review event,context,Not every detection should escalate
ATD-005-00621,2026-08-09T09:04:19Z,medium,New Service Review,WEB-EDGE-01,ACME\admin.jlee,rundll32.exe,Contextual review event,context,Not every detection should escalate
