detection_id,_time,severity,title,host,user,expected_decision,note
ATD-006-00110,2026-08-17T03:49:41Z,low,New File Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00408,2026-08-17T03:49:51Z,low,PowerShell Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-01232,2026-08-17T03:49:58Z,low,PowerShell Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-01251,2026-08-17T03:54:35Z,medium,PowerShell Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-006-01044,2026-08-17T03:55:03Z,low,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-01033,2026-08-17T03:56:14Z,medium,PowerShell Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01065,2026-08-17T04:01:36Z,low,Failed Remote Auth Review,JUMP-01,ACME\jsmith,context,background detection
ATD-006-01355,2026-08-17T04:18:33Z,medium,Failed Remote Auth Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00071,2026-08-17T04:22:31Z,medium,Failed Remote Auth Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01372,2026-08-17T04:29:29Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00923,2026-08-17T04:44:18Z,low,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00419,2026-08-17T04:51:37Z,low,New File Review,APP-API-03,ACME\jsmith,context,background detection
ATD-006-00532,2026-08-17T05:07:22Z,low,New File Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00642,2026-08-17T05:08:35Z,medium,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00067,2026-08-17T05:10:55Z,low,Failed Remote Auth Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00535,2026-08-17T05:23:29Z,medium,PowerShell Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-00277,2026-08-17T05:27:49Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00724,2026-08-17T05:34:26Z,medium,Failed Remote Auth Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00552,2026-08-17T05:38:59Z,low,PowerShell Review,DEPLOY-01,ACME\svc_deploy,context,background detection
ATD-006-00713,2026-08-17T05:47:14Z,low,PowerShell Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00793,2026-08-17T06:09:28Z,medium,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00272,2026-08-17T06:14:13Z,medium,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00901,2026-08-17T06:14:37Z,medium,New File Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00222,2026-08-17T06:19:00Z,low,New File Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00857,2026-08-17T06:19:32Z,low,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00376,2026-08-17T06:26:22Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01380,2026-08-17T06:27:57Z,low,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00448,2026-08-17T06:35:01Z,medium,Failed Remote Auth Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00837,2026-08-17T06:35:10Z,medium,New File Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00418,2026-08-17T06:38:33Z,medium,PowerShell Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00092,2026-08-17T06:48:37Z,low,Failed Remote Auth Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00147,2026-08-17T06:51:41Z,medium,Failed Remote Auth Review,APP-API-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00987,2026-08-17T06:51:56Z,low,Failed Remote Auth Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01360,2026-08-17T06:52:16Z,low,PowerShell Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-01168,2026-08-17T07:00:59Z,low,New File Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00747,2026-08-17T07:04:13Z,low,PowerShell Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-01342,2026-08-17T07:04:13Z,medium,PowerShell Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00480,2026-08-17T07:05:02Z,medium,Failed Remote Auth Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00405,2026-08-17T07:06:47Z,medium,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00196,2026-08-17T07:14:47Z,low,New File Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01471,2026-08-17T07:17:17Z,medium,New File Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00534,2026-08-17T07:24:10Z,low,Failed Remote Auth Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00765,2026-08-17T07:30:19Z,medium,PowerShell Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-00783,2026-08-17T07:31:41Z,medium,Failed Remote Auth Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00242,2026-08-17T07:32:48Z,medium,New File Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-01264,2026-08-17T07:41:30Z,low,New File Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-01422,2026-08-17T07:49:01Z,medium,New File Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-006-01358,2026-08-17T07:55:41Z,medium,New File Review,FILE-02,ACME\jsmith,context,background detection
ATD-006-00976,2026-08-17T08:02:29Z,low,New File Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00680,2026-08-17T08:08:37Z,medium,Failed Remote Auth Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00517,2026-08-17T08:10:25Z,medium,New File Review,FIN-WS-14,ACME\svc_deploy,context,background detection
ATD-006-01240,2026-08-17T08:22:08Z,medium,Failed Remote Auth Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-01108,2026-08-17T08:36:13Z,low,New File Review,APP-API-02,ACME\jsmith,context,background detection
ATD-006-00341,2026-08-17T08:36:28Z,low,PowerShell Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-01042,2026-08-17T08:44:04Z,low,Failed Remote Auth Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00602,2026-08-17T08:50:25Z,medium,New File Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-01177,2026-08-17T08:54:29Z,medium,PowerShell Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00502,2026-08-17T08:56:09Z,medium,New File Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00422,2026-08-17T09:03:07Z,medium,New File Review,JUMP-01,ACME\mrivera,context,background detection
ATD-006-01018,2026-08-17T09:39:21Z,medium,PowerShell Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-01135,2026-08-17T09:48:45Z,medium,Failed Remote Auth Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00423,2026-08-17T09:49:02Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00980,2026-08-17T09:51:41Z,low,New File Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00472,2026-08-17T09:53:58Z,medium,New File Review,JUMP-01,ACME\svc_deploy,context,background detection
ATD-006-00656,2026-08-17T09:56:14Z,low,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01076,2026-08-17T09:59:14Z,medium,Failed Remote Auth Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-01394,2026-08-17T10:01:33Z,medium,New File Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00121,2026-08-17T10:05:54Z,medium,New File Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00168,2026-08-17T10:06:25Z,low,Failed Remote Auth Review,FILE-02,ACME\svc_backup,context,background detection
ATD-006-01305,2026-08-17T10:07:30Z,low,PowerShell Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-00019,2026-08-17T10:11:21Z,low,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00450,2026-08-17T10:16:28Z,medium,PowerShell Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00208,2026-08-17T10:33:12Z,low,PowerShell Review,DEPLOY-01,ACME\svc_backup,context,background detection
ATD-006-00107,2026-08-17T10:41:16Z,low,New File Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-006-00285,2026-08-17T10:43:02Z,low,PowerShell Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00489,2026-08-17T10:55:26Z,medium,PowerShell Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-006-00357,2026-08-17T10:57:41Z,low,PowerShell Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00037,2026-08-17T11:11:54Z,low,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-01486,2026-08-17T11:15:37Z,medium,Failed Remote Auth Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00123,2026-08-17T11:18:27Z,medium,Failed Remote Auth Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00516,2026-08-17T11:29:13Z,low,PowerShell Review,DEPLOY-01,ACME\mrivera,context,background detection
ATD-006-00525,2026-08-17T11:50:45Z,medium,PowerShell Review,APP-API-02,ACME\svc_deploy,context,background detection
ATD-006-00654,2026-08-17T12:01:18Z,medium,Failed Remote Auth Review,APP-API-02,ACME\mrivera,context,background detection
ATD-006-00608,2026-08-17T12:12:26Z,low,PowerShell Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00056,2026-08-17T12:12:30Z,medium,PowerShell Review,APP-API-03,ACME\svc_deploy,context,background detection
ATD-006-00620,2026-08-17T12:13:47Z,low,PowerShell Review,DEPLOY-01,ACME\jsmith,context,background detection
ATD-006-00628,2026-08-17T12:14:47Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00618,2026-08-17T12:18:08Z,low,Failed Remote Auth Review,DEPLOY-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-006-00044,2026-08-17T12:24:35Z,medium,New File Review,APP-API-03,ACME\svc_backup,context,background detection
ATD-006-00659,2026-08-17T12:24:36Z,medium,Failed Remote Auth Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-006-01457,2026-08-17T12:30:03Z,low,PowerShell Review,FILE-02,ACME\svc_deploy,context,background detection
ATD-006-00253,2026-08-17T12:32:34Z,low,New File Review,APP-API-03,ACME\mrivera,context,background detection
ATD-006-00888,2026-08-17T12:48:42Z,low,Failed Remote Auth Review,FILE-02,ACME\mrivera,context,background detection
ATD-006-00661,2026-08-17T12:54:34Z,medium,Failed Remote Auth Review,JUMP-01,ACME\jsmith,context,background detection
